uid,age,sex,active_date,limit
70696,30,01,2016-04-15,6.1534138563
60054,30,01,2016-06-15,5.7227683627
23902,30,02,2016-05-04,6.1534138563
82174,30,02,2016-01-28,5.2921539288
63843,40,01,2016-03-31,6.2920545271
75534,35,01,2015-12-18,6.2920545271
71587,35,01,2016-03-01,5.9746772897
39443,30,01,2016-06-23,6.2920545271
28102,35,01,2016-02-17,5.7227683627
73061,30,01,2016-01-28,5.9746772897
80281,30,01,2016-01-05,5.9746772897
20347,35,01,2016-03-30,5.2921539288
71158,30,01,2016-01-05,5.2921539288
3339,40,01,2016-03-29,5.7227683627
56966,25,01,2016-05-03,5.2921539288
9842,35,01,2016-06-21,5.9746772897
71190,25,01,2016-03-26,5.2921539288
26633,35,01,2016-01-29,6.1534138563
41894,30,02,2016-02-17,5.7227683627
41913,30,01,2016-04-19,5.9746772897
14237,35,01,2016-02-05,6.2920545271
51809,30,01,2016-01-06,5.7227683627
15938,30,01,2016-04-15,6.2920545271
22948,35,01,2015-12-29,5.9746772897
31969,30,01,2016-05-03,6.2920545271
14654,25,01,2016-01-05,5.2921539288
88151,40,01,2016-01-28,5.9746772897
56433,30,01,2016-02-04,6.1534138563
39988,40,01,2016-05-21,6.2920545271
61700,45,01,2016-03-22,5.2921539288
80805,40,01,2015-12-17,6.2920545271
51399,45,01,2016-06-19,6.2920545271
73591,35,02,2016-02-02,6.2920545271
48399,30,01,2016-04-21,6.2920545271
33775,40,01,2016-01-27,6.1534138563
56730,30,01,2015-12-17,6.1534138563
69945,35,02,2016-05-05,6.1534138563
1432,35,01,2015-12-27,6.2920545271
86807,35,01,2015-12-29,5.7227683627
65729,30,02,2016-06-18,6.1534138563
87444,35,01,2016-03-29,5.2921539288
38143,25,01,2016-03-23,5.9746772897
63575,30,01,2016-02-21,6.2920545271
61485,30,01,2016-02-17,5.7227683627
19823,25,01,2016-06-17,5.2921539288
86094,30,01,2016-04-13,5.7227683627
77527,30,01,2016-05-11,5.7227683627
48465,30,01,2016-04-20,6.1534138563
49810,30,01,2016-04-15,6.2920545271
38309,35,02,2016-03-22,5.2921539288
58568,50,01,2016-02-10,5.9746772897
71592,30,01,2016-05-21,5.2921539288
14615,40,01,2016-02-16,5.9746772897
63767,50,01,2016-04-02,5.9746772897
69496,30,01,2016-02-02,5.7227683627
64399,30,01,2016-03-25,5.2921539288
57378,35,01,2016-01-01,5.9746772897
86729,35,01,2015-12-21,6.1534138563
88087,50,01,2016-05-14,5.7227683627
53346,45,01,2016-06-17,5.7227683627
14834,35,01,2016-02-04,5.9746772897
78257,50,01,2015-12-22,6.2920545271
64822,35,01,2016-02-15,6.2920545271
68810,40,01,2015-12-02,6.2920545271
68556,25,01,2016-02-18,6.2920545271
83119,30,02,2016-04-26,5.7227683627
18782,30,01,2015-12-29,5.9746772897
20609,35,01,2016-02-01,6.2920545271
10513,30,02,2015-12-31,5.7227683627
85810,25,01,2016-06-24,5.2921539288
46889,35,01,2016-01-15,5.9746772897
20161,25,01,2016-06-16,6.2920545271
54654,35,02,2016-06-09,6.2920545271
19839,30,01,2016-01-02,6.2920545271
82129,30,02,2016-05-09,5.7227683627
69013,30,02,2016-04-21,6.1534138563
62822,30,01,2016-03-23,6.1534138563
8840,30,01,2016-01-27,5.7227683627
33430,30,02,2016-04-28,5.9746772897
42706,40,01,2016-05-11,5.9746772897
31055,30,01,2016-06-16,5.2921539288
64582,50,01,2015-12-20,5.9746772897
21947,30,01,2016-02-02,6.1534138563
52201,35,01,2016-05-21,6.1534138563
65736,30,01,2016-06-02,5.9746772897
45526,25,01,2016-02-09,5.9746772897
35897,35,01,2016-03-17,6.1534138563
56500,30,01,2015-12-30,6.2920545271
26452,30,01,2016-04-20,5.2921539288
60647,30,02,2016-03-11,6.2920545271
12406,25,01,2016-01-28,5.2921539288
67921,25,01,2015-12-17,5.7227683627
9705,30,01,2016-04-04,5.9746772897
61055,40,01,2016-05-07,5.9746772897
78325,30,01,2016-06-08,6.2920545271
82358,30,01,2016-05-06,6.2920545271
67166,40,01,2016-01-09,6.1534138563
20877,30,01,2016-03-15,5.7227683627
41487,30,01,2016-04-30,5.7227683627
64043,25,01,2016-01-11,5.9746772897
31410,40,01,2016-06-23,6.2920545271
68308,35,02,2016-04-24,6.2920545271
20558,30,01,2016-06-24,5.7227683627
13496,30,01,2016-02-02,5.2921539288
23115,25,01,2016-02-25,5.2921539288
57426,35,01,2016-05-20,5.9746772897
5145,30,01,2015-12-02,5.7227683627
29361,25,01,2016-05-10,5.2921539288
61327,30,01,2016-05-04,5.2921539288
27604,30,01,2016-04-19,6.2920545271
30399,30,01,2016-01-30,5.9746772897
58368,40,01,2016-04-20,6.1534138563
66447,40,01,2016-01-29,6.1534138563
71987,40,01,2016-01-28,5.9746772897
4016,25,02,2015-12-06,5.2921539288
31822,35,01,2016-06-16,6.2920545271
33825,35,01,2016-05-07,5.2921539288
24651,35,01,2016-06-13,6.1534138563
26775,30,01,2016-01-28,6.1534138563
34024,35,01,2016-05-06,6.2920545271
54244,25,01,2016-05-24,5.2921539288
47563,40,01,2016-01-16,5.9746772897
78323,30,01,2016-05-21,6.2920545271
61248,35,01,2016-01-28,5.7227683627
26324,40,01,2016-05-10,6.1534138563
58804,40,02,2016-03-14,5.9746772897
20887,30,01,2016-04-21,6.2920545271
10840,30,01,2016-05-06,5.9746772897
22097,35,01,2016-05-02,5.2921539288
28218,30,01,2016-05-09,5.7227683627
34215,35,01,2016-03-27,5.2921539288
89345,35,01,2015-12-04,6.2920545271
63105,35,01,2016-06-20,5.9746772897
6550,35,01,2016-01-03,5.9746772897
31495,35,01,2016-06-16,6.2920545271
14604,25,01,2016-03-15,5.7227683627
41230,25,01,2015-12-02,5.7227683627
78642,30,01,2016-05-31,6.1534138563
4251,30,01,2016-02-09,5.7227683627
72779,30,01,2016-04-15,6.2920545271
852,40,01,2016-03-29,5.2921539288
70848,40,01,2016-02-13,5.9746772897
50961,30,01,2016-02-16,6.1534138563
64736,40,01,2016-01-07,6.2920545271
54133,30,01,2015-12-17,5.7227683627
37850,30,01,2016-01-28,6.1534138563
22929,25,01,2016-03-10,6.1534138563
44965,40,01,2016-02-16,6.2920545271
54855,35,01,2016-06-21,5.9746772897
56536,30,01,2016-02-16,5.9746772897
16514,25,01,2016-03-10,5.2921539288
62761,30,01,2016-04-28,5.7227683627
66440,30,01,2016-02-12,5.2921539288
54725,25,01,2016-04-30,5.9746772897
69642,30,01,2016-02-04,5.7227683627
28023,25,01,2016-06-22,6.2920545271
79323,30,01,2016-06-01,5.2921539288
54861,30,02,2016-02-04,6.2920545271
2676,30,02,2016-03-13,5.7227683627
5914,30,02,2016-04-14,5.9746772897
87923,35,01,2016-04-27,6.1534138563
17375,30,01,2016-06-25,6.2920545271
37436,40,02,2016-02-09,6.2920545271
23534,35,01,2016-03-31,5.9746772897
70103,35,01,2016-03-19,5.2921539288
61655,30,01,2016-03-10,5.9746772897
37608,30,01,2016-03-11,5.7227683627
18706,30,01,2016-02-19,5.9746772897
54526,25,02,2016-01-02,6.2920545271
10583,30,01,2016-05-01,5.7227683627
85024,30,01,2016-06-06,5.2921539288
30104,35,01,2016-04-30,5.9746772897
21824,40,01,2016-01-28,6.2920545271
61752,30,02,2016-04-17,6.2920545271
19811,35,02,2016-06-17,6.1534138563
56127,30,01,2016-02-02,5.7227683627
79131,35,01,2016-03-26,5.2921539288
56928,25,01,2016-04-15,5.2921539288
14103,30,01,2016-06-16,5.7227683627
10972,35,01,2016-01-28,5.7227683627
39011,35,01,2016-02-16,5.9746772897
18658,30,01,2016-01-28,5.2921539288
61330,40,01,2015-12-28,6.2920545271
33316,35,01,2016-02-12,6.2920545271
27738,25,01,2016-04-20,6.2920545271
85855,35,01,2016-02-03,5.7227683627
90494,40,01,2016-04-13,6.2920545271
16015,25,01,2016-05-12,5.2921539288
84857,35,02,2016-02-17,5.9746772897
44128,40,01,2016-03-19,5.9746772897
10231,35,01,2016-06-20,6.2920545271
57528,35,01,2016-05-07,5.9746772897
71288,35,02,2016-01-28,5.2921539288
81629,30,02,2016-02-21,6.2920545271
65165,45,01,2015-12-17,5.7227683627
64899,40,01,2016-06-21,6.2920545271
65515,30,01,2015-12-08,5.7227683627
32347,40,01,2016-02-17,5.7227683627
52423,30,01,2016-04-21,5.7227683627
26075,30,02,2016-04-14,5.7227683627
41471,30,01,2016-06-24,5.9746772897
72665,35,01,2016-02-16,5.9746772897
18392,30,01,2016-01-11,6.1534138563
37659,35,01,2016-04-23,6.2920545271
24944,30,01,2016-01-25,6.2920545271
3623,40,01,2016-06-30,5.7227683627
15767,25,02,2016-03-18,5.7227683627
29108,35,01,2016-04-26,6.1534138563
68015,30,01,2016-03-15,5.2921539288
58949,40,01,2016-03-15,6.1534138563
17946,35,01,2016-02-23,6.2920545271
20079,30,01,2016-06-03,5.2921539288
11894,35,01,2016-04-14,6.2920545271
30189,30,01,2016-06-22,5.7227683627
42493,30,01,2016-05-05,5.7227683627
26973,25,01,2016-05-11,5.2921539288
72852,30,01,2016-05-31,5.7227683627
53606,30,01,2016-06-18,6.2920545271
68751,25,01,2016-03-29,5.7227683627
64684,30,01,2016-01-01,5.9746772897
47944,40,02,2016-05-09,5.9746772897
75675,30,01,2015-12-13,5.9746772897
62706,30,01,2016-01-28,6.1534138563
66581,45,01,2016-05-31,6.2920545271
59591,25,01,2016-05-21,5.2921539288
58410,25,01,2015-12-21,6.1534138563
90732,35,01,2016-06-26,6.2920545271
53055,35,01,2016-05-23,5.9746772897
30938,35,01,2016-04-14,5.9746772897
88604,25,01,2016-06-30,6.1534138563
47720,25,01,2016-04-05,5.7227683627
86531,25,01,2016-06-16,5.9746772897
34646,30,01,2016-02-12,5.7227683627
3757,35,01,2015-12-30,6.2920545271
6355,35,02,2016-04-08,5.2921539288
35429,30,01,2015-12-17,5.2921539288
27536,35,02,2016-03-27,5.9746772897
3791,30,01,2016-06-08,5.7227683627
52327,30,02,2016-05-27,6.1534138563
1392,30,01,2016-05-24,5.9746772897
47521,25,01,2016-04-24,5.2921539288
3140,30,01,2016-06-01,5.9746772897
50455,25,01,2016-02-13,5.7227683627
18217,30,01,2016-01-12,5.7227683627
89144,30,01,2016-03-30,5.7227683627
64568,35,01,2016-05-20,5.9746772897
29104,40,01,2016-04-04,5.2921539288
12949,30,01,2016-05-08,5.7227683627
81621,25,02,2016-06-20,5.7227683627
25177,35,01,2016-06-20,5.9746772897
47749,30,01,2016-02-10,5.9746772897
58886,25,01,2016-02-18,5.2921539288
85943,25,01,2016-04-17,6.2920545271
21514,30,01,2016-05-21,5.2921539288
66971,40,01,2016-02-04,6.2920545271
81067,30,01,2016-02-10,6.1534138563
41127,35,01,2016-01-29,5.2921539288
33536,40,01,2016-02-01,5.9746772897
362,25,01,2016-06-24,5.2921539288
3358,40,01,2015-12-03,6.2920545271
53953,25,01,2015-12-28,6.1534138563
15286,25,01,2016-05-15,6.2920545271
11439,30,01,2015-12-09,6.2920545271
14115,30,01,2016-01-27,5.9746772897
66694,35,01,2016-04-26,5.2921539288
23659,40,01,2016-05-12,5.7227683627
51345,35,01,2016-02-20,5.9746772897
17449,30,01,2015-12-31,6.2920545271
18048,35,02,2016-01-03,5.7227683627
86190,30,01,2016-05-20,5.2921539288
27850,40,01,2016-01-07,5.9746772897
57650,35,01,2016-01-28,5.2921539288
62178,45,01,2016-04-15,5.9746772897
37719,30,01,2016-04-30,5.7227683627
55353,30,01,2015-12-16,6.2920545271
65925,30,01,2016-04-03,5.2921539288
52114,30,01,2016-05-28,6.2920545271
58272,30,01,2016-06-15,6.2920545271
19752,30,01,2016-02-16,5.2921539288
16527,30,01,2016-04-23,5.9746772897
39523,35,01,2016-02-02,6.2920545271
17206,40,01,2016-06-14,6.2920545271
8870,40,01,2016-04-28,6.2920545271
35996,40,01,2016-01-14,6.2920545271
89707,30,01,2016-04-22,6.2920545271
79480,35,01,2016-03-29,5.9746772897
56211,30,01,2016-06-14,6.1534138563
16002,35,01,2016-05-29,5.2921539288
35923,30,01,2016-04-22,5.2921539288
37475,40,01,2016-02-03,6.2920545271
21523,30,01,2016-01-27,6.1534138563
89399,35,01,2016-06-15,5.9746772897
58010,35,01,2016-05-21,5.9746772897
61402,30,01,2016-04-16,5.9746772897
69228,30,01,2016-05-21,5.7227683627
38644,35,01,2016-03-23,5.7227683627
68480,30,02,2015-12-17,5.7227683627
74627,35,01,2016-01-06,6.2920545271
28421,45,01,2016-06-15,6.2920545271
63269,35,01,2016-06-26,5.9746772897
3804,45,01,2016-06-19,5.9746772897
82221,35,01,2016-04-14,6.2920545271
31499,25,01,2016-04-23,5.9746772897
6221,30,01,2016-02-07,5.2921539288
30372,40,01,2015-12-05,6.2920545271
48538,30,01,2016-04-15,5.7227683627
47121,35,01,2016-06-16,5.2921539288
65338,40,01,2016-03-18,5.2921539288
1366,35,02,2016-06-16,6.2920545271
263,30,01,2016-04-24,5.7227683627
42885,35,01,2015-12-05,6.1534138563
69274,45,01,2016-03-31,5.9746772897
53191,50,01,2016-02-18,5.2921539288
26310,35,01,2015-12-12,6.2920545271
21643,35,02,2016-03-17,5.2921539288
41852,35,01,2016-05-27,5.9746772897
332,35,01,2016-01-23,5.7227683627
86241,50,01,2015-12-30,6.2920545271
7582,35,02,2016-05-11,5.9746772897
88475,40,02,2016-03-17,6.1534138563
26601,35,02,2016-03-30,5.2921539288
38920,40,01,2016-01-14,6.2920545271
86635,35,01,2016-04-20,6.2920545271
6033,30,01,2016-03-20,6.1534138563
7956,45,01,2016-03-29,5.2921539288
21575,35,01,2016-04-24,6.2920545271
88029,35,01,2016-01-28,5.7227683627
38853,40,01,2016-04-23,6.2920545271
25718,30,01,2016-06-02,5.2921539288
73903,40,01,2015-12-31,6.1534138563
37541,35,02,2016-05-12,5.9746772897
27480,30,02,2015-12-30,5.7227683627
88358,30,02,2016-03-16,5.7227683627
69182,30,01,2016-05-03,5.2921539288
34980,45,01,2016-06-22,6.2920545271
82161,40,01,2016-02-16,6.1534138563
61373,35,01,2016-01-28,5.9746772897
86890,30,01,2016-02-16,6.1534138563
79583,30,01,2016-01-28,5.9746772897
80968,30,01,2016-03-20,5.2921539288
421,30,01,2016-04-20,6.2920545271
43123,35,01,2016-01-27,5.2921539288
3097,40,02,2016-03-23,5.2921539288
6766,30,01,2016-04-23,6.2920545271
34950,30,01,2016-01-28,5.9746772897
3809,35,01,2015-12-29,6.2920545271
17908,25,01,2016-02-07,5.7227683627
10798,30,01,2016-04-21,5.7227683627
69584,35,01,2016-06-17,6.2920545271
70885,30,01,2016-05-10,5.9746772897
36345,35,02,2016-05-23,5.2921539288
53007,35,01,2016-04-13,5.9746772897
32648,30,01,2015-12-09,5.9746772897
87805,25,01,2016-03-27,5.9746772897
83461,35,01,2016-06-25,6.2920545271
33972,30,01,2016-02-15,5.2921539288
68144,30,01,2016-03-17,5.2921539288
57467,35,01,2015-12-21,6.1534138563
60205,30,02,2016-02-24,5.2921539288
49374,35,01,2016-01-03,6.2920545271
21418,25,01,2016-05-03,6.1534138563
27551,35,01,2016-05-18,6.1534138563
30629,35,01,2016-02-01,5.7227683627
81773,30,01,2016-03-22,5.2921539288
68746,30,01,2016-03-12,5.2921539288
48265,25,01,2016-04-23,5.2921539288
51959,35,01,2016-06-18,5.2921539288
67648,30,01,2016-06-22,6.2920545271
73764,35,01,2016-01-04,6.2920545271
19571,25,01,2016-03-11,6.1534138563
29171,40,01,2016-01-13,6.2920545271
46481,30,01,2016-03-14,5.7227683627
41910,30,01,2016-02-10,5.7227683627
59064,30,01,2016-05-04,6.2920545271
84650,25,01,2016-06-25,5.2921539288
16470,30,01,2016-06-16,6.2920545271
63342,30,01,2016-04-16,6.2920545271
44062,30,01,2016-06-22,5.2921539288
9073,30,01,2016-06-16,6.1534138563
65850,25,01,2016-05-22,5.2921539288
59614,25,02,2016-06-23,5.2921539288
40548,30,01,2016-02-04,5.2921539288
63285,30,01,2016-05-21,6.1534138563
66077,25,01,2016-04-16,6.2920545271
63822,30,01,2016-06-22,5.7227683627
70107,25,01,2016-04-29,5.7227683627
49412,25,01,2016-06-11,5.9746772897
51772,30,01,2016-06-16,5.7227683627
25778,30,01,2016-04-28,6.1534138563
65335,30,01,2016-03-22,5.7227683627
59013,35,01,2016-06-03,5.9746772897
49063,25,01,2016-06-17,6.2920545271
15041,45,01,2015-12-31,6.2920545271
81829,30,01,2015-12-12,6.2920545271
71399,35,01,2016-04-13,6.2920545271
20048,35,01,2016-03-04,5.2921539288
25404,40,01,2015-12-31,6.2920545271
48858,35,01,2016-06-23,6.2920545271
59613,45,01,2016-01-28,5.7227683627
84942,30,01,2016-04-21,5.9746772897
19302,40,01,2015-12-30,6.2920545271
18511,30,01,2016-01-03,5.9746772897
45908,40,02,2016-01-08,5.9746772897
70392,30,01,2016-06-16,5.9746772897
17680,25,01,2016-05-14,5.2921539288
45740,35,01,2016-02-12,5.2921539288
75923,30,01,2016-05-21,5.7227683627
8861,30,01,2016-03-15,6.2920545271
20198,40,01,2015-12-03,5.9746772897
44354,25,01,2016-03-24,6.1534138563
76349,25,01,2016-03-21,5.2921539288
53175,30,01,2016-06-13,5.9746772897
64319,30,01,2016-05-21,6.1534138563
65169,30,01,2016-03-30,5.9746772897
67324,30,01,2015-12-17,6.2920545271
8551,30,01,2016-05-07,5.2921539288
60413,30,01,2016-05-12,5.9746772897
83706,30,01,2016-06-16,5.7227683627
69474,25,01,2016-06-02,5.2921539288
41449,30,01,2016-04-26,6.1534138563
10627,35,01,2015-12-30,6.2920545271
79838,35,01,2016-06-29,5.7227683627
46254,35,01,2016-06-17,5.9746772897
38321,35,01,2016-05-21,5.2921539288
37709,30,02,2016-05-07,5.7227683627
53622,25,01,2016-04-30,5.2921539288
52066,35,01,2016-03-23,5.2921539288
26837,30,01,2016-02-16,5.9746772897
83093,35,01,2015-12-31,6.1534138563
75599,30,02,2016-04-19,5.9746772897
47778,30,01,2016-05-27,5.7227683627
61506,25,01,2016-06-16,6.2920545271
47260,25,01,2016-03-20,5.2921539288
70395,25,01,2016-04-21,6.2920545271
30677,30,01,2015-12-31,6.2920545271
77041,25,01,2015-12-31,5.7227683627
40454,30,01,2016-03-06,6.2920545271
23715,30,02,2016-03-16,6.1534138563
64636,45,01,2016-03-25,6.1534138563
18480,30,01,2016-05-11,5.2921539288
44744,30,01,2015-12-31,6.2920545271
29857,25,01,2016-05-21,5.2921539288
2628,40,01,2016-05-05,6.2920545271
3571,30,01,2016-02-08,6.2920545271
50668,35,01,2016-06-17,5.9746772897
28265,35,01,2015-12-17,5.9746772897
41592,35,01,2015-12-07,5.7227683627
71008,30,02,2016-05-11,5.2921539288
88149,40,01,2016-01-29,5.7227683627
56037,25,01,2016-06-26,5.2921539288
27419,30,01,2015-12-31,5.2921539288
1466,35,02,2015-12-31,5.2921539288
487,35,01,2016-02-16,5.2921539288
73055,35,01,2016-01-04,6.2920545271
10123,45,01,2016-01-19,6.1534138563
12383,30,01,2016-04-13,6.2920545271
38035,30,01,2015-12-17,5.9746772897
73999,30,01,2016-05-27,5.7227683627
35898,25,01,2015-12-02,6.2920545271
44183,30,01,2016-03-29,5.7227683627
12117,25,01,2015-12-22,6.1534138563
90857,40,01,2016-05-08,6.2920545271
70310,35,01,2016-02-21,5.2921539288
48002,45,01,2016-02-16,5.9746772897
47267,30,01,2015-12-06,6.1534138563
57624,45,01,2016-02-08,5.9746772897
76404,30,01,2016-04-26,6.1534138563
76261,40,01,2016-06-08,5.9746772897
4583,40,01,2015-12-27,6.2920545271
82154,30,01,2016-05-31,5.7227683627
37239,25,01,2016-06-16,6.1534138563
66181,35,01,2016-02-16,6.2920545271
39004,30,01,2015-12-30,5.9746772897
56016,25,01,2016-04-20,5.2921539288
24754,25,01,2016-02-03,5.2921539288
85552,35,01,2016-03-30,5.2921539288
60190,25,01,2016-03-16,5.2921539288
59652,30,02,2015-12-30,5.9746772897
54787,25,01,2016-03-15,5.2921539288
2215,30,01,2016-04-19,6.2920545271
56735,30,01,2016-05-27,5.9746772897
5993,25,01,2016-05-07,5.2921539288
24124,35,01,2016-02-08,5.2921539288
82345,35,01,2016-02-25,6.2920545271
3068,40,01,2016-01-28,5.9746772897
72481,25,01,2016-06-10,5.9746772897
72353,30,01,2016-03-30,5.2921539288
8768,40,01,2015-12-17,5.7227683627
74285,25,01,2016-04-15,5.9746772897
16726,25,01,2016-03-19,5.9746772897
82669,35,01,2016-03-28,6.1534138563
27650,30,01,2016-01-28,5.9746772897
52309,35,01,2016-05-21,6.2920545271
27694,30,02,2016-03-22,5.7227683627
4716,25,01,2016-06-05,5.2921539288
65070,30,01,2015-12-23,6.2920545271
48824,35,01,2016-05-25,6.2920545271
43665,40,02,2016-06-12,6.1534138563
37368,40,02,2016-01-19,6.2920545271
86782,30,01,2016-06-23,6.1534138563
36475,30,01,2016-03-24,5.9746772897
47957,25,02,2016-03-17,5.7227683627
6328,30,01,2016-03-26,5.9746772897
22705,30,01,2016-03-09,5.9746772897
56533,30,01,2016-06-23,6.2920545271
44091,30,01,2016-01-24,6.1534138563
38539,25,01,2016-06-16,6.2920545271
46672,30,01,2015-12-17,5.9746772897
46095,35,01,2016-04-16,6.2920545271
21301,35,01,2016-03-25,5.7227683627
66727,35,01,2016-05-28,5.7227683627
30605,40,01,2016-03-23,5.9746772897
75679,30,01,2016-02-16,6.1534138563
76978,35,01,2015-12-23,5.9746772897
51231,35,01,2016-04-19,5.7227683627
28143,35,01,2016-05-11,6.2920545271
79139,40,01,2015-12-27,6.2920545271
36136,30,01,2016-05-27,6.2920545271
61230,30,01,2016-04-20,6.2920545271
19740,30,01,2016-05-20,6.2920545271
57802,40,01,2016-05-12,6.1534138563
20242,40,01,2015-12-17,6.2920545271
26734,35,01,2015-12-30,6.1534138563
4443,30,01,2016-03-24,6.1534138563
36706,40,01,2016-03-07,6.2920545271
81306,30,01,2016-06-16,5.9746772897
63947,30,01,2016-06-16,6.2920545271
88249,45,02,2016-06-22,6.2920545271
71699,30,02,2016-04-07,5.2921539288
75269,30,01,2016-04-26,6.2920545271
78359,25,01,2016-03-26,5.2921539288
64068,35,01,2016-04-21,5.9746772897
81249,35,01,2016-05-07,6.2920545271
42088,40,01,2016-01-28,5.9746772897
19106,30,02,2016-02-01,6.2920545271
57275,25,01,2016-01-28,5.7227683627
27304,30,01,2015-12-23,6.2920545271
51996,45,01,2015-12-03,5.9746772897
22283,40,01,2016-02-20,5.9746772897
47841,40,01,2016-02-03,5.9746772897
50965,35,01,2016-02-16,5.9746772897
57182,40,01,2016-03-29,6.1534138563
64359,30,01,2016-06-17,6.2920545271
70015,35,02,2015-12-30,5.9746772897
10279,30,01,2015-12-27,5.7227683627
89392,35,01,2015-12-22,6.2920545271
49305,35,01,2016-02-16,6.2920545271
61927,30,02,2016-03-22,5.7227683627
90679,30,01,2016-02-18,5.9746772897
64352,35,01,2016-06-03,6.1534138563
71912,35,01,2016-04-15,5.2921539288
12035,40,01,2016-01-28,5.9746772897
10490,30,02,2016-03-25,5.9746772897
21024,25,01,2016-03-14,5.9746772897
25103,40,01,2016-02-10,5.7227683627
