uid,month,loan_sum
4684,2016-11,4.995209729
4686,2016-11,4.974842946
4688,2016-11,4.974842946
4702,2016-11,5.722768363
4704,2016-11,5.405415974
4712,2016-11,4.40582999
4713,2016-11,3.862594545
4725,2016-11,5.781982259
4727,2016-11,4.292650699
4730,2016-11,6.292054527
4734,2016-11,6.292054527
4737,2016-11,6.183727411
4744,2016-11,5.931812567
4748,2016-11,5.153538105
4749,2016-11,5.292153929
4753,2016-11,5.292153929
4758,2016-11,5.9536145
4760,2016-11,3.975670565
4764,2016-11,5.722768363
4770,2016-11,4.723016822
4771,2016-11,4.723016822
4774,2016-11,6.403258631
4783,2016-11,5.1688767
4797,2016-11,5.781982259
4798,2016-11,5.722768363
4799,2016-11,5.292153929
4809,2016-11,5.07059257
4830,2016-11,5.384355326
4836,2016-11,4.723016822
4861,2016-11,6.384269633
4862,2016-11,4.974842946
4866,2016-11,6.405333138
4876,2016-11,5.07059257
4881,2016-11,4.974842946
4892,2016-11,6.384269633
4893,2016-11,4.974842946
4896,2016-11,5.836040761
4902,2016-11,4.292650699
4905,2016-11,5.722768363
4907,2016-11,4.723016822
4908,2016-11,5.292153929
4910,2016-11,6.743492445
4916,2016-11,4.836247821
4923,2016-11,5.405415974
4924,2016-11,6.464550799
4925,2016-11,5.716524366
4926,2016-11,5.781982259
4928,2016-11,6.240248782
4944,2016-11,6.527182475
4946,2016-11,5.292153929
4947,2016-11,4.292650699
4955,2016-11,5.97467729
4957,2016-11,6.177781861
4964,2016-11,5.991028077
4966,2016-11,4.723016822
4973,2016-11,5.931812567
4981,2016-11,5.279603816
4985,2016-11,4.544373396
4989,2016-11,6.316422771
4990,2016-11,6.266691431
4993,2016-11,4.544373396
4994,2016-11,5.405415974
4996,2016-11,5.292153929
5001,2016-11,3.862594545
5004,2016-11,5.836040761
5006,2016-11,5.722768363
5008,2016-11,5.279603816
5010,2016-11,6.153413856
5013,2016-11,5.105110467
5014,2016-11,6.464550799
5018,2016-11,6.153413856
5021,2016-11,5.153538105
5023,2016-11,6.722718659
5024,2016-11,5.781982259
5028,2016-11,5.722768363
5039,2016-11,4.657587153
5046,2016-11,4.8616016
5051,2016-11,6.584074882
5052,2016-11,4.974842946
5056,2016-11,5.501180385
5058,2016-11,4.292650699
5061,2016-11,5.501180385
5063,2016-11,5.266794974
5077,2016-11,4.723016822
5079,2016-11,5.292153929
5083,2016-11,5.836040761
5084,2016-11,4.723016822
5086,2016-11,5.885770109
5092,2016-11,5.153538105
5096,2016-11,6.153413856
5098,2016-11,4.974842946
5102,2016-11,6.183727411
5121,2016-11,5.885770109
5124,2016-11,3.975670565
5129,2016-11,5.58413701
5130,2016-11,6.657255871
5140,2016-11,5.866353329
5145,2016-11,5.722768363
5153,2016-11,6.722718659
5155,2016-11,4.071302059
5160,2016-11,5.885770109
5161,2016-11,4.292650699
5171,2016-11,6.05244065
5172,2016-11,5.722768363
5174,2016-11,5.292153929
5179,2016-11,5.292153929
5184,2016-11,5.809599236
5192,2016-11,5.576322357
5200,2016-11,4.154158974
5201,2016-11,5.226703564
5205,2016-11,5.362555688
5207,2016-11,4.974842946
5213,2016-11,4.071302059
5214,2016-11,5.351362178
5225,2016-11,6.014774739
5232,2016-11,6.153413856
5239,2016-11,5.58413701
5240,2016-11,4.974842946
5241,2016-11,5.781982259
5242,2016-11,5.034043668
5243,2016-11,5.304455557
5246,2016-11,4.351813812
5251,2016-11,4.8616016
5261,2016-11,6.137683814
5274,2016-11,5.501180385
5279,2016-11,5.153538105
5280,2016-11,6.405333138
5281,2016-11,5.153538105
5282,2016-11,5.54404215
5290,2016-11,5.153538105
5291,2016-11,5.836040761
5307,2016-11,5.931812567
5311,2016-11,3.862594545
5312,2016-11,5.405415974
5315,2016-11,5.351362178
5319,2016-11,5.292153929
5330,2016-11,5.97467729
5334,2016-11,6.405333138
5335,2016-11,5.501180385
5338,2016-11,5.722768363
5339,2016-11,4.292650699
5340,2016-11,5.405415974
5342,2016-11,6.384269633
5354,2016-11,5.07059257
5355,2016-11,5.266794974
5357,2016-11,5.292153929
5359,2016-11,6.121545176
5361,2016-11,5.781982259
5367,2016-11,5.584137011
5371,2016-11,4.974842946
5372,2016-11,5.292153929
5378,2016-11,4.292650699
5381,2016-11,5.58413701
5382,2016-11,6.010879453
5387,2016-11,5.351362178
5392,2016-11,5.809599236
5399,2016-11,5.781982259
5401,2016-11,5.885770109
5404,2016-11,4.885961244
5406,2016-11,5.292153929
5417,2016-11,5.226703564
5421,2016-11,5.535703078
5425,2016-11,4.292650699
5432,2016-11,5.240356826
5434,2016-11,5.97467729
5437,2016-11,5.405415974
5439,2016-11,6.05608464
5443,2016-11,5.212743531
5445,2016-11,5.183845743
5447,2016-11,5.885770109
5452,2016-11,6.240248782
5453,2016-11,5.753080438
5462,2016-11,6.153413856
5466,2016-11,6.153413856
5468,2016-11,4.974842946
5471,2016-11,3.862594545
5473,2016-11,4.723016822
5475,2016-11,6.297005232
5484,2016-11,4.909401781
5488,2016-11,6.121545176
5495,2016-11,5.54404215
5508,2016-11,5.722768363
5518,2016-11,4.723016822
5521,2016-11,5.405415974
5523,2016-11,5.781982259
5531,2016-11,4.501535282
5534,2016-11,5.657311097
5538,2016-11,5.153538105
5543,2016-11,5.836040761
5546,2016-11,5.405415974
5549,2016-11,6.087953139
5553,2016-11,6.05244065
5558,2016-11,5.501180385
5569,2016-11,5.621800638
5594,2016-11,4.723016822
5596,2016-11,6.292054527
5597,2016-11,5.735071209
5612,2016-11,5.781982259
5616,2016-11,6.311624979
5618,2016-11,6.722718659
5620,2016-11,6.026316181
5627,2016-11,4.723016822
5632,2016-11,6.183727411
5636,2016-11,5.722768363
5638,2016-11,5.97467729
5639,2016-11,4.292650699
5650,2016-11,6.629009152
5652,2016-11,5.861402821
5661,2016-11,5.304455557
5662,2016-11,6.153413856
5681,2016-11,5.836040761
5684,2016-11,7.014743673
5692,2016-11,4.723016822
5706,2016-11,6.65725587
5707,2016-11,5.07059257
5709,2016-11,5.292153929
5711,2016-11,5.58413701
5713,2016-11,6.087953139
5721,2016-11,6.087953139
5725,2016-11,6.737454274
5730,2016-11,5.841196669
5735,2016-11,5.394974879
5741,2016-11,5.266794974
5746,2016-11,5.014930043
5747,2016-11,5.657311097
5749,2016-11,6.405333138
5753,2016-11,5.54404215
5754,2016-11,4.974842946
5756,2016-11,6.266691431
5761,2016-11,6.240248782
5762,2016-11,5.292153929
5772,2016-11,5.722768363
5774,2016-11,5.97467729
5778,2016-11,6.153413856
5780,2016-11,6.895217943
5785,2016-11,5.722768363
5788,2016-11,4.544373396
5793,2016-11,6.183727411
5809,2016-11,4.885961244
5813,2016-11,6.087953139
5815,2016-11,5.970521466
5818,2016-11,6.087953139
5823,2016-11,5.885770109
5828,2016-11,5.657311097
5835,2016-11,5.722768363
5841,2016-11,4.8616016
5854,2016-11,5.226703564
5861,2016-11,6.121545176
5862,2016-11,5.384355326
5866,2016-11,5.97467729
5871,2016-11,4.753317069
5874,2016-11,5.722768363
5878,2016-11,5.636249258
5890,2016-11,4.974842946
5901,2016-11,5.405415974
5903,2016-11,6.153413856
5905,2016-11,4.8616016
5927,2016-11,5.501180385
5930,2016-11,5.781982259
5940,2016-11,4.723016822
5941,2016-11,5.722768363
5946,2016-11,5.292153929
5953,2016-11,5.292153929
5956,2016-11,6.014774739
5958,2016-11,5.781982259
5960,2016-11,5.995049416
5961,2016-11,6.362466936
5964,2016-11,5.722768363
5965,2016-11,6.856372469
5966,2016-11,5.722768363
5969,2016-11,4.723016822
5970,2016-11,6.153413856
5973,2016-11,5.836040761
5988,2016-11,5.861402821
5993,2016-11,4.071302059
5996,2016-11,5.722768363
5997,2016-11,6.405333138
6002,2016-11,4.40582999
6010,2016-11,5.885770109
6011,2016-11,6.405333138
6015,2016-11,5.722768363
6030,2016-11,4.292650699
6033,2016-11,5.45514134
6035,2016-11,5.931812567
6039,2016-11,6.212630577
6045,2016-11,5.931812567
6060,2016-11,6.153413856
6065,2016-11,6.316422771
6066,2016-11,6.266691431
6068,2016-11,6.153413856
6073,2016-11,5.836040761
6074,2016-11,5.97467729
6083,2016-11,4.723016822
6097,2016-11,3.862594545
6100,2016-11,5.034043668
6101,2016-11,5.722768363
6103,2016-11,6.087953139
6105,2016-11,5.425786096
6111,2016-11,4.974842946
6115,2016-11,6.643293014
6123,2016-11,5.45514134
6125,2016-11,5.292153929
6126,2016-11,7.073962511
6132,2016-11,5.153538105
6133,2016-11,4.974842946
6134,2016-11,5.584137011
6137,2016-11,6.584074882
6140,2016-11,5.54404215
6141,2016-11,4.723016822
6145,2016-11,5.781982259
6147,2016-11,5.657311097
6157,2016-11,5.292153929
6158,2016-11,6.42970154
6168,2016-11,5.58413701
6169,2016-11,6.212630577
6171,2016-11,5.425786096
6172,2016-11,5.45514134
6178,2016-11,6.722718659
6179,2016-11,5.279603817
6180,2016-11,6.087953139
6182,2016-11,6.153413856
6186,2016-11,3.862594545
6188,2016-11,5.722768363
6191,2016-11,6.540653314
6193,2016-11,5.292153929
6194,2016-11,3.862594545
6200,2016-11,5.836040761
6203,2016-11,5.405415974
6210,2016-11,5.781982259
6213,2016-11,6.543975879
6225,2016-11,5.501180385
6232,2016-11,4.292650699
6236,2016-11,5.978805502
6249,2016-11,5.836040761
6258,2016-11,5.153538105
6267,2016-11,4.292650699
6273,2016-11,4.723016822
6279,2016-11,5.722768363
6280,2016-11,5.861402821
6281,2016-11,4.071302059
6291,2016-11,5.153538105
6300,2016-11,6.014774739
6303,2016-11,4.723016822
6306,2016-11,6.614389175
6321,2016-11,5.722768363
6324,2016-11,6.153413856
6332,2016-11,5.722768363
6353,2016-11,5.292153929
6354,2016-11,6.014774739
6361,2016-11,5.670965858
6365,2016-11,6.584074882
6369,2016-11,5.153538105
6373,2016-11,4.292650699
6375,2016-11,5.722768363
6377,2016-11,5.292153929
6379,2016-11,5.614448346
6381,2016-11,5.722768363
6383,2016-11,4.40582999
6391,2016-11,5.657311097
6400,2016-11,6.05244065
6401,2016-11,5.153538105
6406,2016-11,5.153538105
6411,2016-11,6.121545176
6425,2016-11,5.722768363
6431,2016-11,5.722768363
6435,2016-11,5.226703564
6437,2016-11,5.722768363
6438,2016-11,6.266691431
6441,2016-11,5.58413701
6447,2016-11,6.003014847
6448,2016-11,4.292650699
6453,2016-11,6.405333138
6454,2016-11,6.846269403
6455,2016-11,6.405333138
6456,2016-11,6.445431881
6459,2016-11,5.722768363
6462,2016-11,5.153538105
6463,2016-11,5.153538105
6464,2016-11,5.657311097
6465,2016-11,6.153413856
6468,2016-11,5.836040761
6479,2016-11,4.071302059
6492,2016-11,5.153538105
6496,2016-11,4.782208137
6497,2016-11,6.405333138
6499,2016-11,4.723016822
6505,2016-11,5.781982259
6507,2016-11,5.292153929
6520,2016-11,5.722768363
6521,2016-11,6.014774739
6530,2016-11,5.292153929
6532,2016-11,5.885770109
6533,2016-11,4.292650699
6537,2016-11,5.885770109
6538,2016-11,4.723016822
6539,2016-11,5.292153929
6541,2016-11,5.670965859
6545,2016-11,5.292153929
6553,2016-11,5.895255598
6555,2016-11,5.07059257
6556,2016-11,5.351362178
6559,2016-11,7.168731235
6563,2016-11,5.226703564
6573,2016-11,6.121545176
6577,2016-11,6.518612438
6581,2016-11,6.629009151
6582,2016-11,5.871264705
6592,2016-11,3.862594545
6593,2016-11,5.052586821
6601,2016-11,6.781937074
6602,2016-11,6.292054527
6603,2016-11,4.292650699
6605,2016-11,5.814978327
6610,2016-11,5.657311097
6618,2016-11,5.584137011
6623,2016-11,6.425705932
6624,2016-11,6.153413856
6625,2016-11,5.292153929
6626,2016-11,5.45514134
6629,2016-11,5.781982259
6634,2016-11,4.974842946
6645,2016-11,4.8616016
6646,2016-11,5.584137011
6647,2016-11,6.405333138
6651,2016-11,6.468304987
6657,2016-11,7.541305938
6669,2016-11,6.087953139
6672,2016-11,5.292153929
6677,2016-11,4.071302059
6682,2016-11,5.722768363
6689,2016-11,4.974842946
6698,2016-11,4.723016822
6709,2016-11,6.292054527
6714,2016-11,5.292153929
6720,2016-11,5.722768363
6741,2016-11,4.544373396
6744,2016-11,4.723016822
6749,2016-11,6.629009151
6750,2016-11,6.316422771
6757,2016-11,4.691162849
6759,2016-11,6.05244065
6766,2016-11,4.931990053
6770,2016-11,4.40582999
6777,2016-11,3.975670565
6779,2016-11,5.657311097
6782,2016-11,5.501180385
6783,2016-11,6.362466936
6785,2016-11,6.483098934
6786,2016-11,6.464550799
6788,2016-11,5.292153929
6795,2016-11,4.995209729
6796,2016-11,5.97467729
6800,2016-11,5.722768363
6801,2016-11,5.351362178
6804,2016-11,5.931812567
6806,2016-11,4.584447561
6807,2016-11,5.657311097
6810,2016-11,6.153413856
6812,2016-11,5.885770109
6817,2016-11,5.722768363
6818,2016-11,4.723016822
6819,2016-11,6.153413856
6829,2016-11,5.931812567
6830,2016-11,6.33987127
6840,2016-11,5.722768363
6844,2016-11,4.723016822
6855,2016-11,5.153538105
6858,2016-11,5.97467729
6861,2016-11,6.121545176
6863,2016-11,4.931990053
6879,2016-11,5.153538105
6880,2016-11,6.405333138
6883,2016-11,6.405333138
6888,2016-11,5.836040761
6895,2016-11,5.292153929
6896,2016-11,3.862594545
6901,2016-11,5.292153929
6905,2016-11,4.622092928
6907,2016-11,5.1688767
6908,2016-11,3.862594545
6912,2016-11,5.351362178
6913,2016-11,5.292153929
6915,2016-11,5.781982259
6916,2016-11,5.292153929
6924,2016-11,4.723016822
6926,2016-11,6.722718659
6927,2016-11,5.722768363
6929,2016-11,5.351362178
6931,2016-11,5.292153929
6944,2016-11,6.722718659
6945,2016-11,6.266691431
6946,2016-11,6.316422771
6947,2016-11,5.836040761
6951,2016-11,6.18372741
6955,2016-11,5.722768363
6962,2016-11,5.966337658
6968,2016-11,6.153413856
6974,2016-11,4.974842946
6978,2016-11,5.292153929
6983,2016-11,5.931812567
6984,2016-11,4.292650699
6986,2016-11,5.747135172
6990,2016-11,5.58413701
6993,2016-11,5.836040761
6998,2016-11,6.405333138
7001,2016-11,6.140861842
7007,2016-11,5.292153929
7008,2016-11,4.723016822
7009,2016-11,6.445431881
7010,2016-11,5.405415974
7012,2016-11,6.425705932
7015,2016-11,5.722768363
7020,2016-11,4.292650699
7028,2016-11,6.405333138
7036,2016-11,4.292650699
7045,2016-11,5.722768363
7047,2016-11,5.722768363
7067,2016-11,3.975670565
7069,2016-11,5.722768363
7094,2016-11,4.974842946
7104,2016-11,5.292153929
7105,2016-11,5.54404215
7110,2016-11,6.212630577
7111,2016-11,5.97467729
7124,2016-11,5.657311097
7127,2016-11,6.153413856
7129,2016-11,6.014774739
7132,2016-11,5.153538105
7135,2016-11,6.153413856
7137,2016-11,4.931990053
7140,2016-11,3.975670565
7141,2016-11,5.292153929
7142,2016-11,6.048775163
7154,2016-11,6.240248782
7156,2016-11,6.153413856
7160,2016-11,4.292650699
7173,2016-11,5.153538105
7187,2016-11,6.05244065
7194,2016-11,5.836040761
7195,2016-11,5.240356826
7196,2016-11,5.931812567
7199,2016-11,5.405415974
7201,2016-11,3.862594545
7204,2016-11,6.684274102
7209,2016-11,4.723016822
7238,2016-11,6.153413856
7240,2016-11,5.836040761
7242,2016-11,4.292650699
7243,2016-11,4.292650699
7244,2016-11,4.544373396
7245,2016-11,5.722768363
7247,2016-11,6.722718659
7254,2016-11,4.723016822
7266,2016-11,5.501180385
7271,2016-11,5.722768363
7275,2016-11,5.657311097
7285,2016-11,5.657311097
7295,2016-11,5.362555688
7296,2016-11,4.292650699
7299,2016-11,5.722768363
7301,2016-11,4.836247821
7309,2016-11,5.690901317
7310,2016-11,4.909401781
7316,2016-11,5.226703564
7317,2016-11,5.405415974
7318,2016-11,5.722768363
7319,2016-11,6.584074882
7321,2016-11,4.974842946
7326,2016-11,5.316518349
7332,2016-11,5.501180385
7333,2016-11,5.226703564
7336,2016-11,5.97467729
7349,2016-11,6.464550799
7352,2016-11,5.584137011
7353,2016-11,5.931812567
7365,2016-11,6.518612438
7369,2016-11,5.483172026
7371,2016-11,5.153538105
7378,2016-11,6.121545176
7389,2016-11,4.974842946
7400,2016-11,4.584447562
7403,2016-11,5.405415974
7408,2016-11,3.862594545
7410,2016-11,5.501180385
7411,2016-11,4.292650699
7412,2016-11,6.501109382
7413,2016-11,7.153389004
7415,2016-11,4.723016822
7419,2016-11,6.584074882
7422,2016-11,4.753317069
7424,2016-11,4.544373396
7430,2016-11,5.292153929
7431,2016-11,4.292650699
7439,2016-11,6.584074882
7447,2016-11,5.292153929
7477,2016-11,6.240248782
7481,2016-11,6.279502387
7482,2016-11,5.405415974
7485,2016-11,5.836040761
7493,2016-11,5.781982259
7502,2016-11,5.292153929
7505,2016-11,4.154158974
7506,2016-11,5.97467729
7508,2016-11,5.836040761
7509,2016-11,5.45514134
7511,2016-11,5.722768363
7515,2016-11,5.836040761
7522,2016-11,4.292650699
7525,2016-11,6.153413856
7529,2016-11,4.974842946
7531,2016-11,5.292153929
7532,2016-11,5.501180385
7535,2016-11,5.657311097
7536,2016-11,5.292153929
7544,2016-11,5.153538105
7547,2016-11,5.931812567
7555,2016-11,6.895217943
7556,2016-11,5.722768363
7557,2016-11,4.723016822
7569,2016-11,6.584074882
7573,2016-11,6.358013062
7584,2016-11,6.292054527
7589,2016-11,6.153413856
7598,2016-11,5.501180385
7599,2016-11,5.97467729
7605,2016-11,3.862594545
7630,2016-11,4.723016822
7634,2016-11,4.154158974
7648,2016-11,5.722768363
7649,2016-11,5.584137011
7650,2016-11,5.58413701
7658,2016-11,6.192540403
7660,2016-11,5.621800638
7661,2016-11,6.153413856
7666,2016-11,6.599416886
7669,2016-11,6.153413856
7673,2016-11,5.351362178
7676,2016-11,6.83599934
7678,2016-11,5.722768363
7685,2016-11,6.087953139
7711,2016-11,5.405415974
7715,2016-11,6.059707383
7723,2016-11,5.781982259
7725,2016-11,4.544373396
7732,2016-11,6.153413856
7733,2016-11,5.501180385
7734,2016-11,6.153413856
7743,2016-11,5.527250561
7744,2016-11,6.153413856
7747,2016-11,6.483098934
7751,2016-11,5.657311097
7753,2016-11,4.809815297
7758,2016-11,5.657311097
7761,2016-11,6.722718659
7766,2016-11,5.885770109
7773,2016-11,4.723016822
7779,2016-11,6.292054527
7784,2016-11,5.415684509
7789,2016-11,5.722768363
7814,2016-11,5.836040761
7834,2016-11,5.781982259
7837,2016-11,6.206956505
7841,2016-11,6.014774739
7842,2016-11,5.885770109
7845,2016-11,4.974842946
7846,2016-11,5.54404215
7850,2016-11,3.862594545
7852,2016-11,4.723016822
7859,2016-11,5.45514134
7860,2016-11,6.956998806
7861,2016-11,5.97467729
7872,2016-11,5.45514134
7873,2016-11,5.405415974
7874,2016-11,5.501180385
7881,2016-11,4.723016822
7883,2016-11,4.974842946
7884,2016-11,5.501180385
7886,2016-11,4.292650699
7887,2016-11,4.544373396
7890,2016-11,6.292054527
7892,2016-11,5.501180385
7901,2016-11,5.405415974
7907,2016-11,6.425705932
7915,2016-11,6.014774739
7928,2016-11,5.885770109
7933,2016-11,5.885770109
7936,2016-11,5.657311097
7937,2016-11,5.722768363
7942,2016-11,5.405415974
7951,2016-11,5.97467729
7953,2016-11,5.292153929
7954,2016-11,6.014774739
7956,2016-11,4.723016822
7958,2016-11,5.97467729
7959,2016-11,5.636249259
7965,2016-11,4.974842946
7967,2016-11,6.974644153
7972,2016-11,6.631892314
7988,2016-11,5.885770109
7989,2016-11,5.69740682
8001,2016-11,6.153413856
8019,2016-11,4.292650699
8028,2016-11,5.501180385
8037,2016-11,4.974842946
8038,2016-11,5.690901317
8050,2016-11,5.722768363
8054,2016-11,6.153413856
8055,2016-11,5.722768363
8056,2016-11,6.959550458
8057,2016-11,6.949280367
8058,2016-11,5.279603817
8062,2016-11,5.931812567
8080,2016-11,6.212630577
8081,2016-11,6.405333138
8099,2016-11,6.292054527
8123,2016-11,6.722718659
8124,2016-11,4.974842946
8128,2016-11,5.781982259
8137,2016-11,4.292650699
8139,2016-11,4.909401781
8142,2016-11,5.501180385
8146,2016-11,4.723016822
8158,2016-11,5.576322357
8161,2016-11,4.723016822
8165,2016-11,6.342168174
8166,2016-11,6.781937074
8169,2016-11,4.974842946
8170,2016-11,5.885770109
8172,2016-11,5.292153929
8176,2016-11,5.153538105
8178,2016-11,6.781937074
8189,2016-11,5.153538105
8195,2016-11,5.292153929
8211,2016-11,5.153538105
